Station_Name,Beach_Name,Municipality,County_Name,Incident_Start_Date,Incident_End_Date,Location_Type_Name,Beach_Act_Type_Name,Beach_Reason_Type_Name,Beach_Reason_Type_Desc,Beach_Source_Type_Name,Beach_Source_Type_Desc,Beach_Indicator_Type_Name,Beach_Indicator_Type_Desc,Incident_Additional_Comments
MC0045,Thompson,Middletown Township,Monmouth,07/28/2009,07/29/2009,Bay,CLOSURE,OTHER,seaweed,UNKNOWN,,PREEMPT,,
MC0045,Thompson,Middletown Township,Monmouth,08/31/2011,09/01/2011,Bay,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,
OC1099,North 10th St,Surf City Borough,Ocean,08/30/2016,08/31/2016,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `130`{OC1099 : `130`}
OC0136,16th St Bay Front,Surf City Borough,Ocean,09/03/2014,09/04/2014,Bay,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `120`{OC0136 : `120`}
OC0136,16th St Bay Front,Surf City Borough,Ocean,06/03/2015,06/04/2015,Bay,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,
OC0136,16th St Bay Front,Surf City Borough,Ocean,07/13/2015,07/14/2015,Bay,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Confluent Growth Issue
OC0136,16th St Bay Front,Surf City Borough,Ocean,07/14/2015,07/15/2015,Bay,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Confluent Growth Issue
OC0136,16th St Bay Front,Surf City Borough,Ocean,07/15/2015,07/16/2015,Bay,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Confluent Growth Issue
OC0136,16th St Bay Front,Surf City Borough,Ocean,07/06/2016,07/07/2016,Bay,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `120`{OC0136 : `120`}
OC0136,16th St Bay Front,Surf City Borough,Ocean,09/07/2016,09/08/2016,Bay,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `390`{OC0136 : `390`}
OC0136,16th St Bay Front,Surf City Borough,Ocean,08/22/2017,08/23/2017,Bay,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `240`{OC0136 : `240`}
OC0136,16th St Bay Front,Surf City Borough,Ocean,08/29/2017,08/30/2017,Bay,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `340`{OC0136 : `340`}
OC0136,16th St Bay Front,Surf City Borough,Ocean,08/30/2017,08/31/2017,Bay,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Closure: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `620`{OC0136 : `560` OC0136N1 : `620` OC0136S1 : `580`}
OC1508,S 2nd,Surf City Borough,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1509,N 1st,Surf City Borough,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1510,5th St,Surf City Borough,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1511,9th St,Surf City Borough,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1512,13th St,Surf City Borough,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1513,17th St,Surf City Borough,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1514,21st St,Surf City Borough,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1515,24th St,Surf City Borough,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC0077,New Jersey,Long Beach Township,Ocean,08/24/2011,08/25/2011,Bay,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,
OC0077,New Jersey,Long Beach Township,Ocean,07/23/2013,07/24/2013,Bay,CONTAM_ADV,ELEV_BACT,,STORM,,ENTERO,,
OC0077,New Jersey,Long Beach Township,Ocean,06/09/2015,06/10/2015,Bay,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,
OC0077,New Jersey,Long Beach Township,Ocean,07/26/2017,07/27/2017,Bay,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `120`{OC0077 : `120`}
OC0077,New Jersey,Long Beach Township,Ocean,08/08/2017,08/09/2017,Bay,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `220`{OC0077 : `220`}
OC0077,New Jersey,Long Beach Township,Ocean,08/22/2017,08/23/2017,Bay,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,
OC1127S,Osborn Ave,Long Beach Township,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1131S,Elizabeth Ct,Long Beach Township,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1132S,Harding Ave,Long Beach Township,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1082,Joan,Long Beach Township,Ocean,08/30/2016,08/31/2016,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `140`{OC1082 : `140`}
OC1102,14th St. in Beach Haven,Long Beach Township,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1120S,25th St,Long Beach Township,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1086S,Dolphin,Long Beach Township,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1087S,Seaview,Long Beach Township,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1088S,Coast Ave,Long Beach Township,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1052,Loveladies Ln,Long Beach Township,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1112S,Paulding,Long Beach Township,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1113S,Dayton,Long Beach Township,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1114S,Jeanette Ave,Long Beach Township,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1115S,Oceanview Dr,Long Beach Township,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1118S,Dune,Long Beach Township,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1119S,33rd St,Long Beach Township,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1072,Stockton Ave,Long Beach Township,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1072,Stockton Ave,Long Beach Township,Ocean,08/20/2013,08/21/2013,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,
OC1072,Stockton Ave,Long Beach Township,Ocean,08/30/2016,08/31/2016,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `140`{OC1072 : `140`}
OC1076,New Jersey Ave,Long Beach Township,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1402S,South New Jersey Ave II,Long Beach Township,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC0073,Stockton,Long Beach Township,Ocean,07/29/2014,07/30/2014,Bay,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `120`{OC0073 : `120`}
OC0073,Stockton,Long Beach Township,Ocean,06/23/2015,06/24/2015,Bay,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `430`{OC0073 : `430`}
OC0073,Stockton,Long Beach Township,Ocean,06/30/2015,07/01/2015,Bay,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `600`{OC0073 : `600`}
OC0073,Stockton,Long Beach Township,Ocean,07/13/2015,07/14/2015,Bay,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Confluent Growth Issue
OC0073,Stockton,Long Beach Township,Ocean,07/14/2015,07/15/2015,Bay,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Confluent Growth Issue
OC0073,Stockton,Long Beach Township,Ocean,07/15/2015,07/16/2015,Bay,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Confluent Growth Issue
OC0073,Stockton,Long Beach Township,Ocean,07/06/2016,07/07/2016,Bay,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `380`{OC0073 : `380`}
OC0073,Stockton,Long Beach Township,Ocean,08/23/2016,08/24/2016,Bay,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `150`{OC0073 : `150`}
OC0073,Stockton,Long Beach Township,Ocean,08/15/2017,08/16/2017,Bay,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `350`{OC0073 : `350`}
OC0073,Stockton,Long Beach Township,Ocean,08/22/2017,08/23/2017,Bay,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,
OC1501,Colorado,Long Beach Township,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1503,Susan,Long Beach Township,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1504,Rosemma,Long Beach Township,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1505,Scott,Long Beach Township,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1506,Jacqueline,Long Beach Township,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1507,Washington,Long Beach Township,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1526,Lavenia Ave,Long Beach Township,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1527,Rhode Island Ave,Long Beach Township,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1528,Herbert Ave,Long Beach Township,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1529,California Ave,Long Beach Township,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1530,Kansas Ave,Long Beach Township,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1531,Tennessee Ave,Long Beach Township,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1532,32nd St,Long Beach Township,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1533,36th St,Long Beach Township,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1534,40th St,Long Beach Township,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1535,44th St,Long Beach Township,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1536,48th St,Long Beach Township,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1537,52nd St,Long Beach Township,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1538,55th St,Long Beach Township,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1539,58th St,Long Beach Township,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1541,Sigsbee Ave,Long Beach Township,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1542,68th St,Long Beach Township,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1543,29th St,Long Beach Township,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1544,21st St,Long Beach Township,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1545,17th St,Long Beach Township,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1549,1005 LB Blvd,Long Beach Township,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1550,1023 LB Blvd,Long Beach Township,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1551,1049 LB Blvd,Long Beach Township,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1552,1065 LB Blvd,Long Beach Township,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1553,1087 LB Blvd,Long Beach Township,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1554,1119 LB Blvd,Long Beach Township,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1555,85 LB Blvd,Long Beach Township,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1556,199 LB Blvd,Long Beach Township,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1557,86th St,Long Beach Township,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1560,110th St,Long Beach Township,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1558,Ramapo Ave,Long Beach Township,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1006S,69th,Harvey Cedars Borough,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1092S,80th St,Harvey Cedars Borough,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1137S,Middlesex Ave,Harvey Cedars Borough,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1054,75th Ocean Front,Harvey Cedars Borough,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1058,Bergen,Harvey Cedars Borough,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1058,Bergen,Harvey Cedars Borough,Ocean,07/11/2017,07/12/2017,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `150`{OC1058 : `150`}
OC1225S,77th St,Harvey Cedars Borough,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1447,86th St,Harvey Cedars Borough,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1448,83rd St,Harvey Cedars Borough,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1449,73rd St,Harvey Cedars Borough,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1451,Hudson Ave,Harvey Cedars Borough,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1452,Cape May Ave,Harvey Cedars Borough,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
CC1193,96th St,Stone Harbor Borough,Cape May,06/01/2016,06/02/2016,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `120`{CC1193 : `120`}
CC1179,103rd St,Stone Harbor Borough,Cape May,06/01/2016,06/02/2016,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `120`{CC1179 : `120`}
CC1170,108th St,Stone Harbor Borough,Cape May,06/01/2016,06/02/2016,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `120`{CC1170 : `120`}
CC1171,119th St,Stone Harbor Borough,Cape May,06/01/2016,06/02/2016,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `120`{CC1171 : `120`}
CC1189,15th St,Avalon Borough,Cape May,06/01/2016,06/02/2016,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `120`{CC1189 : `120`}
CC1156,30th St,Avalon Borough,Cape May,06/01/2016,06/02/2016,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `120`{CC1156 : `120`}
CC1190,50th St,Avalon Borough,Cape May,07/07/2015,07/08/2015,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `120`{CC1190 : `120`}
CC1190,50th St,Avalon Borough,Cape May,06/01/2016,06/02/2016,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `120`{CC1190 : `120`}
CC1192,76th St,Avalon Borough,Cape May,06/01/2016,06/02/2016,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `120`{CC1192 : `120`}
CC1111,21st St,Avalon Borough,Cape May,06/01/2016,06/02/2016,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `120`{CC1111 : `120`}
CC1111,21st St,Avalon Borough,Cape May,07/26/2016,07/27/2016,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `114`{CC1111 : `114`}
CC1166,59th St,Sea Isle City,Cape May,06/01/2016,06/02/2016,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `120`{CC1166 : `120`}
CC1177,85th St,Sea Isle City,Cape May,06/01/2016,06/02/2016,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `120`{CC1177 : `120`}
CC1004S,St. Charles,Ocean City,Cape May,08/13/2012,08/14/2012,Ocean,CLOSURE,SEWAGE,sewage spill to storm drn,SEWER_LINE,,PREEMPT,,
CC1007S,7th St,Ocean City,Cape May,07/30/2015,07/31/2015,Ocean,CLOSURE,SEWAGE,Sewage overflow occured in vicinity.,SEWER_LINE,,ENTERO,,
CC1369S,8th St,Ocean City,Cape May,05/27/2010,05/28/2010,Ocean,CLOSURE,SEWAGE,,SEWER_LINE,,PREEMPT,,
CC1369S,8th St,Ocean City,Cape May,05/28/2010,05/29/2010,Ocean,CLOSURE,SEWAGE,,SEWER_LINE,,PREEMPT,,
